0,1
"The Manager,Listing Department,National Stock Exchange of India LtdExchange Plaza, Bandra Kurla Complex,Bandra (East), Mumbai-400051","The Manager,Listing Department,Bombay Stock Exchange LimitedPhiroze Jeejeebhoy TowersDalai Street, Mumbai-400001"
Symbol & Series: MMTC/EQ,Company Scrip Code: 513377
